-1.768292305450793744e-01,1.567671096865659752e+00
-1.768292305450793744e-01,2.991383743386862637e+00
-1.768292305450793744e-01,2.482542505627473695e+00
2.211750203244575164e-01,2.215104185677271520e+00
2.211750203244575164e-01,2.259161248032604430e+00
2.557411155847788553e-02,2.259161248032604430e+00
9.553744254606462150e-01,2.259161248032604430e+00
9.553744254606462150e-01,2.976922259531626924e+00
9.553744254606462150e-01,2.524164579896252203e+00
9.553744254606462150e-01,2.874237325798197240e+00
9.553744254606462150e-01,3.102887193728373738e+00
7.288975315342893779e-02,2.369645315781279127e+00
7.288975315342893779e-02,2.369645315781279127e+00
7.288975315342893779e-02,2.145935747511561686e+00
7.288975315342893779e-02,2.156043645123518537e+00
7.288975315342893779e-02,2.156043645123518537e+00
7.288975315342893779e-02,1.868549351739262843e+00
1.457199003630831324e-01,1.868549351739262843e+00
1.457199003630831324e-01,1.868549351739262843e+00
1.457199003630831324e-01,1.987453871385956417e+00
1.457199003630831324e-01,2.661477424982191309e+00
1.021747748981173709e+00,2.661477424982191309e+00
1.429855155567317571e+00,2.661477424982191309e+00
1.429855155567317571e+00,2.618478371171595320e+00
1.429855155567317571e+00,2.618478371171595320e+00
1.429855155567317571e+00,2.618478371171595320e+00
1.429855155567317571e+00,2.829079096824649753e+00
1.370707566208268169e+00,2.829079096824649753e+00
1.370707566208268169e+00,2.955226448099892433e+00
1.172457272336902667e+00,4.627640599158308277e+00
1.172457272336902667e+00,3.573708416937575905e+00
1.300998280685728758e+00,3.573708416937575905e+00
1.300998280685728758e+00,3.573708416937575905e+00
6.913424530935683432e-01,3.573708416937575905e+00
4.846176801807684509e-01,2.500552704984325025e+00
4.846176801807684509e-01,1.962706973728578497e+00
4.846176801807684509e-01,2.194434007938466102e+00
4.846176801807684509e-01,2.194434007938466102e+00
4.846176801807684509e-01,2.839016686190208194e+00
-5.524008238938238335e-02,2.839016686190208194e+00
-5.524008238938238335e-02,1.764571825867340849e+00
7.197137767112906648e-01,1.764571825867340849e+00
7.197137767112906648e-01,3.257091770479711101e+00
6.084976755013286054e-01,2.273264043089018749e+00
1.063687075886494693e+00,2.729084740018224320e+00
1.063687075886494693e+00,2.729084740018224320e+00
3.929463207699810390e-01,2.729084740018224320e+00
3.929463207699810390e-01,1.994972032775655268e+00
-2.498142949676535052e-02,1.994972032775655268e+00
6.947330170501848645e-01,1.994972032775655268e+00
6.947330170501848645e-01,1.994972032775655268e+00
6.947330170501848645e-01,1.994972032775655268e+00
6.947330170501848645e-01,2.456028164987748674e+00
6.947330170501848645e-01,2.456028164987748674e+00
6.947330170501848645e-01,3.179914320203018008e+00
6.947330170501848645e-01,2.194225996678170532e+00
5.478390272833494334e-01,2.194225996678170532e+00
5.478390272833494334e-01,2.601877340008491135e+00
7.341961158956336053e-01,2.601877340008491135e+00
7.341961158956336053e-01,2.601877340008491135e+00
7.341961158956336053e-01,2.014093794122370440e+00
7.341961158956336053e-01,2.012185020829950322e+00
2.828562270323692340e-01,2.012185020829950322e+00
2.828562270323692340e-01,2.420736349138971288e+00
2.828562270323692340e-01,2.420736349138971288e+00
6.315931139498560665e-01,2.420736349138971288e+00
6.315931139498560665e-01,2.420736349138971288e+00
6.315931139498560665e-01,2.311133330703534661e+00
1.611973050930394780e-01,2.570515174636251565e+00
4.396198939105845915e-01,2.570515174636251565e+00
4.837623822774003712e-01,2.904323983312456114e+00
9.577213662113758241e-01,2.810154595913064046e+00
1.086254862815518418e+00,2.810154595913064046e+00
1.086254862815518418e+00,2.810154595913064046e+00
1.086254862815518418e+00,3.284290088068296143e+00
1.086254862815518418e+00,3.935801672160692100e+00
8.620039198783215895e-01,1.866470220633286381e+00
8.620039198783215895e-01,1.628862938049602693e+00
8.620039198783215895e-01,1.628862938049602693e+00
8.195761690996707927e-01,1.628862938049602693e+00
8.195761690996707927e-01,2.577613147136573524e+00
8.817679834364269276e-01,3.698593217098979924e+00
8.817679834364269276e-01,2.927881826061805803e+00
8.817679834364269276e-01,2.927881826061805803e+00
8.817679834364269276e-01,2.927881826061805803e+00
1.032754299728763536e+00,3.035147025566514500e+00
1.032754299728763536e+00,3.035147025566514500e+00
1.032754299728763536e+00,3.035147025566514500e+00
1.032754299728763536e+00,2.607512599636103268e+00
1.032754299728763536e+00,3.065046747377277558e+00
1.002861938683637044e+00,3.569439944803460829e+00
6.009835672502281678e-01,3.569439944803460829e+00
5.334015145281815196e-01,3.115182262077919262e+00
5.796219872897316883e-01,3.115182262077919262e+00
5.796219872897316883e-01,3.115182262077919262e+00
1.491832670588038923e+00,3.185355829435511321e+00
1.482384950317579442e+00,3.185355829435511321e+00
9.825449748909151904e-01,3.185355829435511321e+00
9.825449748909151904e-01,2.973249548715428681e+00
9.825449748909151904e-01,2.100776229704583997e+00
3.523937455517309747e-01,2.838702120336549672e+00
3.523937455517309747e-01,2.838702120336549672e+00
3.523937455517309747e-01,2.838702120336549672e+00
3.523937455517309747e-01,3.159162486430802552e+00
3.523937455517309747e-01,2.159231335120396444e+00
3.523937455517309747e-01,2.420169318199071551e+00
3.523937455517309747e-01,2.420169318199071551e+00
1.030061970638020075e+00,2.893866081320485506e+00
5.252653070598257701e-01,3.111338967647465648e+00
5.252653070598257701e-01,2.796811773050214445e+00
5.252653070598257701e-01,3.144725940507622663e+00
2.205922149747656658e-01,3.144725940507622663e+00
2.205922149747656658e-01,1.920853824542287036e+00
2.205922149747656658e-01,2.214696496937643921e+00
2.997653797722286129e-01,2.214696496937643921e+00
2.997653797722286129e-01,2.214696496937643921e+00
2.997653797722286129e-01,2.214696496937643921e+00
2.997653797722286129e-01,2.810632528121718376e+00
2.997653797722286129e-01,2.810632528121718376e+00
2.997653797722286129e-01,2.450221813377110536e+00
1.077200416474761946e+00,2.450221813377110536e+00
5.212169930593146816e-01,2.139216397751202425e+00
5.212169930593146816e-01,3.019873994431101938e+00
5.212169930593146816e-01,2.724811899566750739e+00
5.212169930593146816e-01,2.724811899566750739e+00
6.141774338594664373e-01,2.705371799914044306e+00
6.141774338594664373e-01,2.705371799914044306e+00
6.141774338594664373e-01,2.705371799914044306e+00
6.141774338594664373e-01,2.251538705159390030e+00
6.141774338594664373e-01,2.863241642717721192e+00
6.141774338594664373e-01,3.140394471884760730e+00
6.141774338594664373e-01,3.140394471884760730e+00
6.141774338594664373e-01,3.034866677958824699e+00
6.141774338594664373e-01,3.034866677958824699e+00
4.994598850654374811e-01,2.480302056107182018e+00
4.994598850654374811e-01,2.480302056107182018e+00
4.994598850654374811e-01,2.787025852721931596e+00
4.994598850654374811e-01,2.787025852721931596e+00
4.994598850654374811e-01,2.787025852721931596e+00
4.994598850654374811e-01,2.323430704643852707e+00
4.994598850654374811e-01,2.902851252777121527e+00
4.453883975360284353e-01,3.049020337079232146e+00
4.589573999475701771e-01,3.049020337079232146e+00
4.589573999475701771e-01,2.932496456724237976e+00
4.589573999475701771e-01,2.932496456724237976e+00
4.589573999475701771e-01,2.932496456724237976e+00
5.865466506881710229e-01,2.932496456724237976e+00
5.865466506881710229e-01,3.260218733670415148e+00
5.865466506881710229e-01,2.434903840117192075e+00
5.865466506881710229e-01,2.434903840117192075e+00
5.865466506881710229e-01,2.185235168589413579e+00
5.865466506881710229e-01,2.464798018209353181e+00
5.865466506881710229e-01,2.464798018209353181e+00
5.865466506881710229e-01,2.464798018209353181e+00
5.865466506881710229e-01,2.464798018209353181e+00
4.949249636080922943e-01,2.464798018209353181e+00
4.949249636080922943e-01,2.464798018209353181e+00
4.949249636080922943e-01,2.464798018209353181e+00
4.949249636080922943e-01,2.464798018209353181e+00
4.949249636080922943e-01,2.464798018209353181e+00
4.949249636080922943e-01,2.586884206055227065e+00
4.949249636080922943e-01,2.586884206055227065e+00
4.949249636080922943e-01,3.048914542200430233e+00
4.949249636080922943e-01,2.539558602255919340e+00
4.949249636080922943e-01,2.539558602255919340e+00
8.082960512976284928e-01,2.606309687642806683e+00
8.082960512976284928e-01,2.325458733666994071e+00
7.403634094930773291e-01,2.325458733666994071e+00
7.403634094930773291e-01,3.289324014295233578e+00
7.403634094930773291e-01,2.667809082547637711e+00
7.403634094930773291e-01,2.954432770803883557e+00
7.403634094930773291e-01,2.954432770803883557e+00
7.403634094930773291e-01,2.954432770803883557e+00
8.112685095340712582e-01,2.954432770803883557e+00
8.112685095340712582e-01,3.507762209072713855e+00
8.360299063317477852e-01,3.067422770448803959e+00
1.100299997185701706e+00,2.660910188741399729e+00
3.816191791728832383e-01,2.660910188741399729e+00
3.816191791728832383e-01,2.660910188741399729e+00
3.816191791728832383e-01,2.660910188741399729e+00
3.816191791728832383e-01,2.660910188741399729e+00
3.816191791728832383e-01,1.825189911369047069e+00
3.816191791728832383e-01,1.658216009326921592e+00
2.455972624383638003e-01,2.429391357096258641e+00
3.882295780188977918e-01,2.429391357096258641e+00
4.508167860068497679e-01,2.429391357096258641e+00
9.862612285531153766e-01,2.429391357096258641e+00
9.862612285531153766e-01,3.000435935772913343e+00
7.458070794599797049e-01,2.804141542825137723e+00
9.671679724358035468e-01,2.410545180567749135e+00
1.613350516387587197e-01,2.410545180567749135e+00
3.093202996373687341e-01,2.410545180567749135e+00
3.093202996373687341e-01,2.410545180567749135e+00
3.093202996373687341e-01,2.410545180567749135e+00
3.338083638970719136e-01,3.013256177371800959e+00
3.338083638970719136e-01,2.123861520359979327e+00
8.820679679012753960e-01,2.123861520359979327e+00
8.820679679012753960e-01,2.272015460791901642e+00
1.311448875442776663e+00,2.272015460791901642e+00
1.299980551268470563e+00,2.272015460791901642e+00
1.299980551268470563e+00,2.986267748944451128e+00
1.299980551268470563e+00,2.942313884467228302e+00
1.389537723514674639e+00,2.942313884467228302e+00
1.389537723514674639e+00,2.942313884467228302e+00
1.182924966373327891e+00,2.942313884467228302e+00
1.182924966373327891e+00,2.942313884467228302e+00
1.182924966373327891e+00,2.673943754468663503e+00
1.003685820539149898e+00,3.102756391877097286e+00
1.003685820539149898e+00,3.102756391877097286e+00
8.968918844129426526e-01,2.884933341351380243e+00
8.968918844129426526e-01,2.884933341351380243e+00
8.968918844129426526e-01,2.860337160318286553e+00
8.968918844129426526e-01,3.169560634067575489e+00
8.968918844129426526e-01,3.391273205521877721e+00
8.968918844129426526e-01,2.219240515530725322e+00
8.968918844129426526e-01,2.219240515530725322e+00
8.968918844129426526e-01,2.219240515530725322e+00
8.968918844129426526e-01,2.219240515530725322e+00
8.968918844129426526e-01,2.219240515530725322e+00
3.939475988635869896e-01,2.080931127649277457e+00
4.512713841962267547e-01,2.532042719498903693e+00
4.512713841962267547e-01,2.532042719498903693e+00
1.003497278514339786e-01,2.532042719498903693e+00
1.003497278514339786e-01,2.532042719498903693e+00
1.003497278514339786e-01,2.532042719498903693e+00
6.074629042980868032e-01,2.383960048740044524e+00
6.074629042980868032e-01,3.023621135672126314e+00
5.188237531380350820e-01,3.023621135672126314e+00
5.188237531380350820e-01,3.023621135672126314e+00
5.188237531380350820e-01,3.023621135672126314e+00
5.188237531380350820e-01,3.023621135672126314e+00
6.208374162117408224e-01,3.023621135672126314e+00
6.208374162117408224e-01,3.018646922576169622e+00
6.208374162117408224e-01,3.018646922576169622e+00
6.208374162117408224e-01,3.755017293288063218e+00
9.210675485420394271e-01,3.755017293288063218e+00
9.210675485420394271e-01,3.527175413398814463e+00
9.210675485420394271e-01,2.702721096097803866e+00
9.210675485420394271e-01,2.702721096097803866e+00
9.164190598916885921e-01,2.137350232796919158e+00
9.164190598916885921e-01,2.180119130271435335e+00
9.164190598916885921e-01,1.954466671676701406e+00
8.423085607338323122e-01,1.954466671676701406e+00
8.423085607338323122e-01,1.954466671676701406e+00
6.670462939686128134e-01,2.744586171888835580e+00
9.116750256398230556e-01,2.744586171888835580e+00
9.116750256398230556e-01,2.744586171888835580e+00
9.116750256398230556e-01,2.834289369203191189e+00
8.323629917836519176e-01,2.834289369203191189e+00
6.422402722207054548e-01,2.484754284637820998e+00
6.422402722207054548e-01,2.760096326942599543e+00
6.422402722207054548e-01,2.030887918645679413e+00
6.422402722207054548e-01,2.447229776976062254e+00
6.422402722207054548e-01,2.447229776976062254e+00
6.422402722207054548e-01,2.447229776976062254e+00
6.422402722207054548e-01,2.447229776976062254e+00
6.422402722207054548e-01,2.871111105877695024e+00
6.422402722207054548e-01,2.871111105877695024e+00
6.422402722207054548e-01,2.871111105877695024e+00
6.422402722207054548e-01,2.871111105877695024e+00
6.422402722207054548e-01,2.415779054590066366e+00
6.422402722207054548e-01,2.415779054590066366e+00
6.422402722207054548e-01,2.415779054590066366e+00
6.422402722207054548e-01,2.415779054590066366e+00
6.342866568357560242e-01,2.223385338997207139e+00
6.342866568357560242e-01,2.743563632816210962e+00
6.342866568357560242e-01,2.763917428307288482e+00
4.894497910810069463e-01,2.763917428307288482e+00
5.295076664054647608e-01,2.763917428307288482e+00
5.295076664054647608e-01,2.569704939077629202e+00
5.295076664054647608e-01,2.569704939077629202e+00
5.295076664054647608e-01,2.569704939077629202e+00
5.295076664054647608e-01,2.569704939077629202e+00
5.295076664054647608e-01,2.388014740768150901e+00
5.295076664054647608e-01,2.388014740768150901e+00
5.295076664054647608e-01,2.388014740768150901e+00
5.295076664054647608e-01,2.388014740768150901e+00
9.865253544164224175e-01,2.388014740768150901e+00
5.482809583574987933e-01,2.388014740768150901e+00
5.482809583574987933e-01,2.388014740768150901e+00
5.482809583574987933e-01,3.726093742674593479e+00
5.482809583574987933e-01,3.726093742674593479e+00
1.211840532472053145e+00,3.726093742674593479e+00
1.211840532472053145e+00,3.378102892478137331e+00
6.526155861195467311e-01,3.378102892478137331e+00
1.046533566285055450e+00,3.378102892478137331e+00
4.027044898890873581e-01,2.107170824757160332e+00
1.831841764877972512e-01,2.107170824757160332e+00
1.071361881745380051e+00,2.107170824757160332e+00
1.071361881745380051e+00,2.107170824757160332e+00
-8.036307221734118045e-02,2.757540204390809713e+00
-8.036307221734118045e-02,2.927270446734764331e+00
-8.036307221734118045e-02,1.648768849875824394e+00
-8.036307221734118045e-02,1.648768849875824394e+00
1.012855424515173075e+00,2.377772055776782523e+00
1.091529056635392791e+00,2.377772055776782523e+00
1.160575305511675204e+00,2.377772055776782523e+00
6.884175196715355272e-01,2.069426162013176640e+00
2.275903186770436015e-01,2.069426162013176640e+00
2.275903186770436015e-01,2.110100033332629188e+00
1.086291985331384380e+00,2.058862792568404210e+00
6.651283320444332237e-01,2.472056712972170889e+00
6.651283320444332237e-01,2.588026028325473682e+00
6.651283320444332237e-01,3.025072278327459507e+00
6.651283320444332237e-01,3.025072278327459507e+00
6.651283320444332237e-01,3.025072278327459507e+00
9.257450207729025493e-01,3.025072278327459507e+00
9.257450207729025493e-01,3.025072278327459507e+00
9.257450207729025493e-01,3.025072278327459507e+00
4.969218333051770853e-01,3.025072278327459507e+00
4.969218333051770853e-01,2.600723508912427651e+00
6.387280286922983885e-01,2.167978810745405660e+00
6.771842937089999070e-01,2.167978810745405660e+00
7.566181840213556109e-01,2.167978810745405660e+00
7.792064489551026041e-01,2.332724401663350822e+00
7.792064489551026041e-01,2.326454306215998358e+00
7.792064489551026041e-01,2.326454306215998358e+00
8.804570297358768061e-01,2.790307679043953826e+00
8.804570297358768061e-01,3.463675196289352165e+00
